ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,x_3857_generated,y_3857_generated,dist_along_m_generated
1515939,2500,2500,2500,2500,2500,109,106.42,80.24,160.24,0,0,0,0,0,0,0,0,0,1375098.2466643904,5689634.617045613,1943.2039472490733
1517431,2500,2500,2500,2500,2500,115,108.67,80.14,160.14,0,0,0,0,0,0,0,0,0,1375099.6701588703,5689633.385812445,1945.0887231435922
1518862,2500,2500,2500,108,108,115,111.2,80.06,160.06,0,0,0,0,0,0,0,0,0,1375100.941005514,5689631.993932787,1946.9734990381112
1520311,2500,2500,2500,2500,2500,118,113.37,80,160,0,0,0,0,0,0,0,0,0,1375102.2118521577,5689630.602053129,1948.8582749326301
1521795,2500,2500,2500,139,139,106,112.63,79.95,159.95,0,0,0,0,0,0,0,0,0,1375103.4826988014,5689629.210173472,1950.7430508271493
1523303,2500,2500,819,2500,819,111,110.61,79.88,159.88,0,0,0,0,0,0,0,0,0,1375104.4676203057,5689627.6347819185,1952.6278267216683
1524798,2500,2500,2500,2500,2500,115,111.13,79.8,159.8,0,0,0,0,0,0,0,0,0,1375105.2037192427,5689625.899691568,1954.5126026161872
1526261,2500,2500,2500,2500,2500,120,113.29,79.74,159.74,0,0,0,0,0,0,0,0,0,1375105.9398181797,5689624.164601216,1956.3973785107062
1527739,2500,2500,839,2500,839,114,114.49,79.7,159.7,0,0,0,0,0,0,0,0,0,1375106.6759171167,5689622.429510864,1958.2821544052251
1529246,2500,2500,2500,2500,2500,111,112.79,79.65,159.65,0,0,0,0,0,0,0,0,0,1375107.5202196662,5689620.752778152,1960.166930299744
1530739,2500,2500,2500,2500,2500,114,112.91,79.59,159.59,0,0,0,0,0,0,0,0,0,1375108.5657052246,5689619.184549814,1962.051706194263
1532229,2500,2500,2500,2500,2500,108,111.6,79.54,159.54,0,0,0,0,0,0,0,0,0,1375109.7393048801,5689617.744435573,1963.9364820887822
1533708,2500,2500,2500,2500,2500,116,112.49,79.48,159.48,0,0,0,0,0,0,0,0,0,1375111.307533218,5689616.698950015,1965.8212579833012
1535127,2500,2500,2500,2500,2500,120,114.5,79.43,159.43,0,0,0,0,0,0,0,0,0,1375112.8757615562,5689615.653464457,1967.7060338778201
1536561,2500,2500,2500,2500,2500,120,116.18,79.4,159.4,0,0,0,0,0,0,0,0,0,1375114.4439898944,5689614.607978899,1969.590809772339
1537995,2500,2500,2500,2500,2500,104,114.79,79.37,159.37,0,0,0,0,0,0,0,0,0,1375116.0122182323,5689613.562493341,1971.475585666858
1539426,2500,2500,2500,793,793,103,110.93,79.31,159.31,0,0,0,0,0,0,0,0,0,1375117.5804465704,5689612.517007782,1973.360361561377
1540875,2500,2500,2500,2500,2500,94,107.3,79.23,159.23,0,0,0,0,0,0,0,0,0,1375119.1107309319,5689611.420147626,1975.245137455896
1542343,2500,2500,2500,2500,2500,94,102.5,79.11,159.11,0,0,0,0,0,0,0,0,0,1375120.5711778447,5689610.228730408,1977.129913350415
1543853,2500,2500,2500,2500,2500,100,100.94,78.97,158.97,0,0,0,0,0,0,0,0,0,1375122.0316247572,5689609.037313189,1979.014689244934
1545308,2500,2500,160,2500,160,108,102.8,78.83,158.83,0,0,0,0,0,0,0,0,0,1375123.49207167,5689607.845895971,1980.899465139453
1546773,2500,729,2500,2500,729,108,104.23,78.71,158.71,0,0,0,0,0,0,0,0,0,1375124.9525185826,5689606.654478753,1982.784241033972
1548223,2500,2500,2500,2500,2500,110,105.9,78.6,158.6,0,0,0,0,0,0,0,0,0,1375126.4129654954,5689605.463061535,1984.669016928491
1549923,2500,2500,451,2500,451,113,108.65,78.49,158.49,0,0,0,0,0,0,0,0,0,1375127.8376239415,5689604.2298043445,1986.5537928230099
1551448,2500,2500,2500,2500,2500,114,110.54,78.42,158.42,0,0,0,0,0,0,0,0,0,1375129.240970475,5689602.97163159,1988.4385687175288
1552901,2500,2500,484,2500,484,104,109.03,78.36,158.36,0,0,0,0,0,0,0,0,0,1375130.6443170083,5689601.713458836,1990.323344612048
1554312,2500,2500,2500,2500,2500,108,108.38,78.28,158.28,0,0,0,0,0,0,0,0,0,1375132.047663542,5689600.455286082,1992.208120506567
1555746,2500,2500,2500,2500,2500,104,107.51,78.2,158.2,0,0,0,0,0,0,0,0,0,1375133.4723048413,5689599.227832554,1994.092896401086
1557239,707,426,2500,2500,426,114,108.3,78.11,158.11,0,0,0,0,0,0,0,0,0,1375135.1428737845,5689598.355147285,1995.9776722956049
1558691,2500,2500,2500,2500,2500,106,108.84,78.04,158.04,0,0,0,0,0,0,0,0,0,1375136.8134427278,5689597.482462016,1997.8624481901238
1560147,2500,974,2500,885,885,111,108.53,77.96,157.96,0,0,0,0,0,0,0,0,0,1375138.484011671,5689596.609776747,1999.7472240846428
1561633,2500,2500,2500,2500,2500,101,107.43,77.88,157.88,0,0,0,0,0,0,0,0,0,1375140.1545806143,5689595.737091479,2001.6319999791617
1563108,2500,2500,2500,2500,2500,100,105.26,77.79,157.79,0,0,0,0,0,0,0,0,0,1375141.8251495576,5689594.86440621,2003.516775873681
1564570,2500,2500,2500,2500,2500,95,102.46,77.68,157.68,0,0,0,0,0,0,0,0,0,1375143.4957185008,5689593.991720941,2005.4015517681999
1565996,2500,2500,2500,2500,2500,102,101.28,77.55,157.55,0,0,0,0,0,0,0,0,0,1375145.166287444,5689593.119035672,2007.2863276627188
1567465,2500,2500,2500,30,30,111,103.95,77.43,157.43,0,0,0,0,0,0,0,0,0,1375146.8368563873,5689592.246350404,2009.1711035572378
1568936,2500,2500,2500,2500,2500,109,105.74,77.33,157.33,0,0,0,0,0,0,0,0,0,1375148.463763758,5689591.30497947,2011.0558794517567
1570427,2500,2500,2500,2500,2500,92,103.92,77.24,157.24,0,0,0,0,0,0,0,0,0,1375149.9629742897,5689590.162723826,2012.9406553462757
1571883,2500,2500,69,2500,69,100,100.99,77.11,157.11,0,0,0,0,0,0,0,0,0,1375151.4621848213,5689589.020468183,2014.8254312407946
1573339,2500,2500,2500,22,22,109,102.89,76.99,156.99,0,0,0,0,0,0,0,0,0,1375152.9613953528,5689587.87821254,2016.7102071353138
1574750,2500,2500,2500,2500,2500,113,106.21,76.89,156.89,0,0,0,0,0,0,0,0,0,1375154.4606058844,5689586.735956897,2018.5949830298327
1576173,2500,2500,2500,2500,2500,115,108.49,76.82,156.82,0,0,0,0,0,0,0,0,0,1375155.959816416,5689585.593701254,2020.4797589243517
1577623,2500,2500,2500,2500,2500,113,109.83,76.76,156.76,0,0,0,0,0,0,0,0,0,1375157.4677581226,5689584.464041814,2022.3645348188707
1579064,2500,2500,2500,37,37,113,111.88,76.72,156.72,0,0,0,0,0,0,0,0,0,1375159.063478282,5689583.461017714,2024.2493107133896
1580536,2500,2500,2500,23,23,104,110.79,76.68,156.68,0,0,0,0,0,0,0,0,0,1375160.6591984415,5689582.4579936145,2026.1340866079086
1581967,2500,2500,2500,2500,2500,95,106.28,76.61,156.61,0,0,0,0,0,0,0,0,0,1375162.254918601,5689581.454969514,2028.0188625024275
1583405,2500,2500,2500,2500,2500,97,102.69,76.51,156.51,0,0,0,0,0,0,0,0,0,1375163.8506387603,5689580.451945414,2029.9036383969467
1584902,2500,2500,2500,2500,2500,99,101.59,76.39,156.39,0,0,0,0,0,0,0,0,0,1375165.4308569888,5689579.425727501,2031.7884142914656
1586367,2500,2500,2500,2500,2500,104,101.65,76.27,156.27,0,0,0,0,0,0,0,0,0,1375166.9679051968,5689578.334919095,2033.6731901859846
1587847,2500,2500,2500,2500,2500,90,99.68,76.15,156.15,0,0,0,0,0,0,0,0,0,1375168.5049534051,5689577.2441106895,2035.5579660805035
1589332,2500,2500,2500,2500,2500,101,98.75,76.01,156.01,0,0,0,0,0,0,0,0,0,1375170.0420016134,5689576.153302284,2037.4427419750225
1590850,2500,2500,706,2500,706,109,101.26,75.88,155.88,0,0,0,0,0,0,0,0,0,1375171.5790498217,5689575.0624938775,2039.3275178695415
1592278,2500,2500,2500,2500,2500,99,101.8,75.77,155.77,0,0,0,0,0,0,0,0,0,1375173.2609193963,5689574.222195714,2041.2122937640604
1593738,2500,2500,2500,2500,2500,105,101.56,75.66,155.66,0,0,0,0,0,0,0,0,0,1375174.9732203018,5689573.434537297,2043.0970696585794
1595202,2500,2500,416,2500,416,107,102.89,75.55,155.55,0,0,0,0,0,0,0,0,0,1375176.6855212073,5689572.64687888,2044.9818455530985
1596672,2500,2500,2500,2500,2500,97,101.13,75.44,155.44,0,0,0,0,0,0,0,0,0,1375178.3978221128,5689571.859220464,2046.8666214476175
1598143,2500,2500,2500,2500,2500,97,100.54,75.32,155.32,0,0,0,0,0,0,0,0,0,1375180.1101230183,5689571.071562047,2048.7513973421364
1599573,2500,715,2500,2500,715,95,98.19,75.19,155.19,0,0,0,0,0,0,0,0,0,1375181.822423924,5689570.28390363,2050.6361732366554
1601025,2500,2500,2500,2500,2500,101,97.67,75.05,155.05,0,0,0,0,0,0,0,0,0,1375183.4799562457,5689569.397393934,2052.5209491311743
1602520,2500,2500,2500,2500,2500,108,100.37,74.93,154.93,0,0,0,0,0,0,0,0,0,1375185.0557191947,5689568.363299499,2054.4057250256933
1603994,2500,2500,41,2500,41,110,103.37,74.83,154.83,0,0,0,0,0,0,0,0,0,1375186.631482144,5689567.329205064,2056.2905009202123
1605488,2500,2500,2500,2500,2500,104,104.25,74.74,154.74,0,0,0,0,0,0,0,0,0,1375188.2072450928,5689566.295110628,2058.175276814731
1606896,2500,2500,2500,2500,2500,108,105.08,74.66,154.66,0,0,0,0,0,0,0,0,0,1375189.7830080418,5689565.261016193,2060.06005270925
1608326,2500,2500,2500,2500,2500,108,106.33,74.59,154.59,0,0,0,0,0,0,0,0,0,1375191.4549503042,5689564.392487449,2061.944828603769
1609780,2500,2500,2500,2500,2500,103,105.78,74.52,154.52,0,0,0,0,0,0,0,0,0,1375193.133836804,5689563.535912705,2063.8296044982885
1611275,2500,2500,2500,2500,2500,106,105.06,74.45,154.45,0,0,0,0,0,0,0,0,0,1375194.812723304,5689562.67933796,2065.7143803928075
1612707,2500,2500,2500,2500,2500,112,106.75,74.38,154.38,0,0,0,0,0,0,0,0,0,1375196.4916098036,5689561.822763215,2067.5991562873264
1614197,2500,2500,2500,2500,2500,118,109.42,74.33,154.33,0,0,0,0,0,0,0,0,0,1375198.1704963034,5689560.96618847,2069.4839321818454
1615640,2500,2500,2500,2500,2500,110,110.63,74.3,154.3,0,0,0,0,0,0,0,0,0,1375199.8493828033,5689560.109613725,2071.3687080763643
1617126,2500,352,2500,2500,352,108,109.61,74.27,154.27,0,0,0,0,0,0,0,0,0,1375201.6120358096,5689559.488766747,2073.2534839708833
1618612,2500,2500,2500,2500,2500,112,110.43,74.23,154.23,0,0,0,0,0,0,0,0,0,1375203.4549742292,5689559.093851371,2075.1382598654022
1620120,2500,2500,2500,2500,2500,111,110.46,74.2,154.2,0,0,0,0,0,0,0,0,0,1375205.2979126489,5689558.698935995,2077.023035759921
1621580,2500,2500,2500,2500,2500,110,110.21,74.17,154.17,0,0,0,0,0,0,0,0,0,1375207.1408510685,5689558.304020619,2078.90781165444
1623088,2500,2500,2500,2500,2500,109,110.43,74.14,154.14,0,0,0,0,0,0,0,0,0,1375208.9837894882,5689557.909105243,2080.792587548959
1624563,2500,2500,2500,2500,2500,104,108.28,74.1,154.1,0,0,0,0,0,0,0,0,0,1375210.847479125,5689557.710066287,2082.677363443478
1626050,2500,2500,291,2500,291,88,104.09,74.04,154.04,0,0,0,0,0,0,0,0,0,1375212.7322550195,5689557.710066287,2084.562139337997
1627561,2500,2500,182,2500,182,88,98.1,73.93,153.93,0,0,0,0,0,0,0,0,0,1375214.6170309142,5689557.710066287,2086.446915232516
1629069,2500,2500,64,2500,64,96,96.69,73.79,153.79,0,0,0,0,0,0,0,0,0,1375216.5018068086,5689557.710066287,2088.331691127035
1630549,2500,2500,24,2500,24,82,94.08,73.65,153.65,0,0,0,0,0,0,0,0,0,1375218.386582703,5689557.710066287,2090.2164670215543
1631966,2500,2500,730,62,62,87,90.18,73.47,153.47,0,0,0,0,0,0,0,0,0,1375220.2713585976,5689557.710066287,2092.1012429160733
1633412,2500,2500,2500,24,24,99,91.76,73.29,153.29,0,0,0,0,0,0,0,0,0,1375222.131375402,5689557.442180438,2093.986018810592
1634844,2500,2500,2500,2500,2500,102,95.05,73.13,153.13,0,0,0,0,0,0,0,0,0,1375223.9842237562,5689557.096734135,2095.870794705111
1636313,2500,2500,2500,645,645,97,96.63,73,153,0,0,0,0,0,0,0,0,0,1375225.8370721105,5689556.751287832,2097.75557059963
1637744,2500,2500,2500,2500,2500,99,97.33,72.87,152.87,0,0,0,0,0,0,0,0,0,1375227.6899204648,5689556.405841528,2099.640346494149
1639208,2500,2500,2500,2500,2500,99,97.1,72.74,152.74,0,0,0,0,0,0,0,0,0,1375229.5427688193,5689556.060395225,2101.525122388668
1640676,2500,2500,2500,2500,2500,108,99.52,72.63,152.63,0,0,0,0,0,0,0,0,0,1375231.3956171735,5689555.714948922,2103.409898283187
1642143,443,2500,2500,2500,443,108,102.67,72.54,152.54,0,0,0,0,0,0,0,0,0,1375233.2484655278,5689555.369502619,2105.294674177706
1643567,2500,2500,2500,2500,2500,97,102.16,72.46,152.46,0,0,0,0,0,0,0,0,0,1375235.0825954077,5689554.938195755,2107.179450072225
1645061,2500,2500,2500,2500,2500,94,99.16,72.36,152.36,0,0,0,0,0,0,0,0,0,1375236.9110966062,5689554.481070455,2109.064225966744
1646519,2500,2500,2500,2500,2500,96,98.7,72.26,152.26,0,0,0,0,0,0,0,0,0,1375238.7395978046,5689554.023945156,2110.949001861263
1647973,2500,2500,2500,2500,2500,90,96.63,72.14,152.14,0,0,0,0,0,0,0,0,0,1375240.568099003,5689553.566819855,2112.8337777557817
1649441,2500,2500,2500,2500,2500,86,94.14,72,152,0,0,0,0,0,0,0,0,0,1375242.3966002015,5689553.109694555,2114.7185536503007
1650870,2500,2500,2500,38,38,91,91.96,71.85,151.85,0,0,0,0,0,0,0,0,0,1375244.0070865322,5689552.138047783,2116.60332954482
1652339,2500,2500,2500,2500,2500,92,91.16,71.68,151.68,0,0,0,0,0,0,0,0,0,1375245.6073679521,5689551.142317122,2118.488105439339
1653833,2500,2500,2500,2500,2500,98,93.08,71.53,151.53,0,0,0,0,0,0,0,0,0,1375247.207649372,5689550.14658646,2120.372881333858
1655284,2500,2500,2500,2500,2500,99,95.03,71.39,151.39,0,0,0,0,0,0,0,0,0,1375248.807930792,5689549.150855799,2122.257657228377
1656769,2500,2500,2500,2500,2500,102,97.44,71.27,151.27,0,0,0,0,0,0,0,0,0,1375250.4082122117,5689548.155125137,2124.142433122896
1658196,2500,2500,2500,21,21,90,96.41,71.16,151.16,0,0,0,0,0,0,0,0,0,1375252.0084936316,5689547.159394477,2126.027209017415
1659680,2500,2500,2500,2500,2500,99,96.3,71.04,151.04,0,0,0,0,0,0,0,0,0,1375253.3500759287,5689545.854272077,2127.911984911934
1661156,2500,2500,2500,17,17,95,96.41,70.93,150.93,0,0,0,0,0,0,0,0,0,1375254.6134153102,5689544.455574905,2129.7967608064528
1662605,2500,2500,2500,204,204,89,93.51,70.79,150.79,0,0,0,0,0,0,0,0,0,1375255.8767546918,5689543.056877732,2131.6815367009717
1664052,226,2500,2500,31,31,95,93.5,70.65,150.65,0,0,0,0,0,0,0,0,0,1375257.1400940733,5689541.65818056,2133.5663125954907
1665569,2500,2500,2500,2500,2500,98,94.6,70.52,150.52,0,0,0,0,0,0,0,0,0,1375258.4034334547,5689540.259483388,2135.4510884900096
1667035,2500,2500,2500,2500,2500,104,97.44,70.41,150.41,0,0,0,0,0,0,0,0,0,1375259.342348531,5689538.631145601,2137.3358643845286
1668445,2500,2500,2500,2500,2500,107,100.3,70.32,150.32,0,0,0,0,0,0,0,0,0,1375260.2415597735,5689536.974703838,2139.2206402790475
1669882,2500,2500,2500,2500,2500,91,98.63,70.24,150.24,0,0,0,0,0,0,0,0,0,1375261.1407710162,5689535.318262075,2141.1054161735665
1671344,2500,881,2500,2500,881,103,98.24,70.14,150.14,0,0,0,0,0,0,0,0,0,1375262.0399822588,5689533.661820312,2142.990192068086
1672793,2500,2500,2500,2500,2500,99,99.55,70.05,150.05,0,0,0,0,0,0,0,0,0,1375262.9866229298,5689532.035034923,2144.874967962605
1674290,2500,2500,2500,2500,2500,104,100.44,69.97,149.97,0,0,0,0,0,0,0,0,0,1375264.0821266663,5689530.501329692,2146.759743857124
1675725,2500,2500,107,2500,107,110,103.26,69.91,149.91,0,0,0,0,0,0,0,0,0,1375265.177630403,5689528.967624461,2148.6445197516427
1677142,2500,2500,2500,2500,2500,107,105.34,69.87,149.87,0,0,0,0,0,0,0,0,0,1375266.2731341396,5689527.43391923,2150.5292956461617
1678577,2500,2500,36,23,23,97,104.27,69.83,149.83,0,0,0,0,0,0,0,0,0,1375267.3686378761,5689525.900213999,2152.4140715406807
1680003,2500,2500,2500,2500,2500,97,101.19,69.77,149.77,0,0,0,0,0,0,0,0,0,1375268.4641416126,5689524.366508768,2154.2988474351996
1681468,2500,2500,2500,2500,2500,105,102.08,69.7,149.7,0,0,0,0,0,0,0,0,0,1375269.4869958125,5689522.791459723,2156.1836233297186
1682920,2500,2500,2500,2500,2500,110,104.33,69.65,149.65,0,0,0,0,0,0,0,0,0,1375270.2460678443,5689521.066296014,2158.0683992242375
1684333,2500,2500,2500,2500,2500,107,105.72,69.62,149.62,0,0,0,0,0,0,0,0,0,1375271.0051398762,5689519.341132305,2159.9531751187565
1685772,2500,2500,2500,309,309,101,104.47,69.58,149.58,0,0,0,0,0,0,0,0,0,1375271.777241857,5689517.624231048,2161.8379510132754
1687202,2500,2500,2500,2500,2500,106,104.3,69.54,149.54,0,0,0,0,0,0,0,0,0,1375273.0139916814,5689516.20196875,2163.7227269077944
1688650,2500,214,2500,2500,214,101,104.57,69.5,149.5,0,0,0,0,0,0,0,0,0,1375274.2507415058,5689514.779706452,2165.6075028023133
1690114,2500,2500,2500,2500,2500,92,101.27,69.45,149.45,0,0,0,0,0,0,0,0,0,1375275.4874913301,5689513.357444154,2167.4922786968323
1691560,2500,2500,2500,2500,2500,90,97.22,69.36,149.36,0,0,0,0,0,0,0,0,0,1375276.9077279097,5689512.156792733,2169.377054591351
1693027,2500,2500,2500,2500,2500,102,97.12,69.26,149.26,0,0,0,0,0,0,0,0,0,1375278.5357575603,5689511.20710877,2171.2618304858706
1694553,2500,2500,2500,2500,2500,87,96.07,69.16,149.16,0,0,0,0,0,0,0,0,0,1375280.1637872108,5689510.257424807,2173.1466063803896
1695999,2500,2500,531,26,26,74,90.72,69.04,149.04,0,0,0,0,0,0,0,0,0,1375281.7918168616,5689509.307740844,2175.0313822749085
1697508,2500,2500,2500,2500,2500,75,85.98,68.87,148.87,0,0,0,0,0,0,0,0,0,1375283.4198465121,5689508.358056881,2176.9161581694275
1698993,2500,2500,2500,2500,2500,86,84.56,68.67,148.67,0,0,0,0,0,0,0,0,0,1375285.0478761627,5689507.408372918,2178.8009340639464
1700481,2500,2500,2500,2500,2500,92,85.53,68.48,148.48,0,0,0,0,0,0,0,0,0,1375286.6759058135,5689506.458688956,2180.6857099584654
1701964,2500,736,2500,2500,736,100,89.32,68.32,148.32,0,0,0,0,0,0,0,0,0,1375288.2562466757,5689505.4316803,2182.5704858529843
1703460,2500,2500,476,2500,476,100,93.57,68.19,148.19,0,0,0,0,0,0,0,0,0,1375289.8356852655,5689504.40320866,2184.4552617475033
1704936,2500,2500,481,2500,481,94,94.96,68.08,148.08,0,0,0,0,0,0,0,0,0,1375291.415123855,5689503.374737021,2186.3400376420223
1706358,2500,2500,2500,26,26,102,95.87,67.98,147.98,0,0,0,0,0,0,0,0,0,1375292.9945624447,5689502.34626538,2188.224813536541
1707873,2500,2500,2500,25,25,106,99.01,67.9,147.9,0,0,0,0,0,0,0,0,0,1375294.5740010345,5689501.317793741,2190.10958943106
1709382,772,2500,2500,2500,772,110,102.33,67.84,147.84,0,0,0,0,0,0,0,0,0,1375296.153439624,5689500.289322101,2191.994365325579
1710904,2500,2500,2500,2500,2500,106,104.12,67.81,147.81,0,0,0,0,0,0,0,0,0,1375297.7132263242,5689499.231288991,2193.879141220098
1712394,2500,2500,2500,2500,2500,105,104.5,67.78,147.78,0,0,0,0,0,0,0,0,0,1375299.272832717,5689498.172984653,2195.763917114617
1713807,2500,2500,2500,2500,2500,111,106.02,67.76,147.76,0,0,0,0,0,0,0,0,0,1375300.83243911,5689497.114680315,2197.6486930091364
1715284,2500,2500,2500,12,12,113,108.17,67.76,147.76,0,0,0,0,0,0,0,0,0,1375302.3920455028,5689496.056375977,2199.5334689036554
1716724,2500,2500,2500,2500,2500,106,108.75,67.77,147.77,0,0,0,0,0,0,0,0,0,1375303.9516518957,5689494.998071639,2201.4182447981743
1718160,2500,2500,411,2500,411,100,106.72,67.77,147.77,0,0,0,0,0,0,0,0,0,1375305.5112582888,5689493.939767301,2203.3030206926933
1719674,2500,2500,498,866,498,105,105.78,67.75,147.75,0,0,0,0,0,0,0,0,0,1375307.0708646816,5689492.881462963,2205.1877965872122
1721123,2500,2500,2500,2500,2500,111,107.18,67.75,147.75,0,0,0,0,0,0,0,0,0,1375308.636043209,5689491.831937149,2207.072572481731
1722583,2500,2500,2500,2500,2500,115,109.47,67.75,147.75,0,0,0,0,0,0,0,0,0,1375310.2574999537,5689490.871073893,2208.95734837625
1724028,2500,2500,2500,2500,2500,109,111.04,67.78,147.78,0,0,0,0,0,0,0,0,0,1375311.8789566986,5689489.910210636,2210.842124270769
1725506,2500,443,2500,2500,443,97,108.67,67.79,147.79,0,0,0,0,0,0,0,0,0,1375313.5004134434,5689488.949347381,2212.726900165288
1726971,2500,2500,2500,58,58,87,101.3,67.76,147.76,0,0,0,0,0,0,0,0,0,1375315.0606407549,5689487.899424974,2214.611676059807
1728463,2500,2500,2500,15,15,94,97.47,67.69,147.69,0,0,0,0,0,0,0,0,0,1375316.538391425,5689486.7295390265,2216.496451954326
1729870,2500,2500,2500,2500,2500,104,98.47,67.61,147.61,0,0,0,0,0,0,0,0,0,1375318.016142095,5689485.559653079,2218.381227848845
1731305,2500,2500,2500,2500,2500,106,101.07,67.55,147.55,0,0,0,0,0,0,0,0,0,1375319.4938927651,5689484.389767132,2220.266003743364
1732727,2500,2500,2500,2500,2500,105,103.18,67.51,147.51,0,0,0,0,0,0,0,0,0,1375321.1603909982,5689483.521890627,2222.150779637883
1734097,2500,2500,2500,2500,2500,111,105.39,67.49,147.49,0,0,0,0,0,0,0,0,0,1375322.8595599255,5689482.706289543,2224.035555532402
1735543,2500,2500,2500,2500,2500,111,107.38,67.48,147.48,0,0,0,0,0,0,0,0,0,1375324.5587288525,5689481.8906884575,2225.920331426921
1736992,2500,2500,2500,2500,2500,114,109.51,67.49,147.49,0,0,0,0,0,0,0,0,0,1375326.1791562634,5689480.936396864,2227.80510732144
1738480,2500,2500,2500,2500,2500,110,109.65,67.51,147.51,0,0,0,0,0,0,0,0,0,1375327.750290722,5689479.895283669,2229.689883215959
1739930,2500,2500,2500,2500,2500,106,109.24,67.53,147.53,0,0,0,0,0,0,0,0,0,1375329.3214251804,5689478.854170473,2231.574659110478
1741368,2500,2500,2500,2500,2500,114,109.28,67.54,147.54,0,0,0,0,0,0,0,0,0,1375330.892559639,5689477.813057278,2233.459435004997
1742840,2500,2500,2500,2500,2500,110,109.66,67.55,147.55,0,0,0,0,0,0,0,0,0,1375332.4636940975,5689476.771944082,2235.344210899516
1744270,2500,2500,2500,2500,2500,105,108.26,67.56,147.56,0,0,0,0,0,0,0,0,0,1375334.034828556,5689475.730830887,2237.228986794035
1745742,2500,2500,2500,2500,2500,101,106.97,67.56,147.56,0,0,0,0,0,0,0,0,0,1375335.6059630145,5689474.689717691,2239.113762688554
1747172,2500,2500,2500,2500,2500,98,103.44,67.54,147.54,0,0,0,0,0,0,0,0,0,1375337.177097473,5689473.648604496,2240.998538583073
1748658,2500,2500,2500,2500,2500,90,100.54,67.5,147.5,0,0,0,0,0,0,0,0,0,1375338.7482319316,5689472.6074913,2242.8833144775917
1750096,2500,2500,2500,2500,2500,100,98.53,67.43,147.43,0,0,0,0,0,0,0,0,0,1375340.3193663901,5689471.566378105,2244.7680903721107
1751563,2500,2500,2500,2500,2500,101,99.07,67.36,147.36,0,0,0,0,0,0,0,0,0,1375341.8905008486,5689470.5252649095,2246.6528662666296
1752995,2500,2500,2500,2500,2500,104,100.3,67.3,147.3,0,0,0,0,0,0,0,0,0,1375343.4616353072,5689469.4841517145,2248.5376421611486
1754413,2500,2500,2500,27,27,109,102.65,67.25,147.25,0,0,0,0,0,0,0,0,0,1375345.2391172927,5689468.858905188,2250.422418055668
1755880,2500,2500,2500,69,69,99,102.3,67.22,147.22,0,0,0,0,0,0,0,0,0,1375347.0185186628,5689468.237526932,2252.307193950187
