ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,snapped_x_3857,snapped_y_3857,offset_to_route_m,dist_along_m,route_length_m,route_step_m,route_source_crs_epsg,time_col_used,head_points,tail_points,start_prior_max,end_prior_max,x_3857_generated,y_3857_generated,dist_along_m_generated
2208350,2500,2500,2500,2500,2500,394,394.07,346.03,426.03,1,45.433234,12.353168,0.0,170126,14191200,17,1375148.3714437615,5689985.1329705855,1375150.7259898798,5689972.207763666,13.137916932578442,113.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375117.165239741,5689960.174010867,2637.6982239022063
2209778,2500,2500,2500,2500,2500,393,394.31,346.09,426.09,1,45.43324,12.353174,0.0,170126,14191300,17,1375149.0393607065,5689986.084771889,1375151.7074844516,5689972.397730358,13.944676052146328,113.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375118.8785505712,5689961.030666282,2639.613763643602
2211240,2500,2500,2500,2500,2500,392,394.24,346.16,426.16,1,45.433243,12.353179,0.0,170126,14191500,17,1375149.5959581605,5689986.56067258,1375152.1982317374,5689972.492713703,14.306617166396434,114.0,722.2900608855213,0.5,3857,ms,0,1445,,,1375120.5918614015,5689961.887321698,2641.529303384998
2212687,2500,2500,2500,2500,2500,403,395.78,346.23,426.23,1,45.433245,12.353185,0.0,170126,14191600,17,1375150.2638751052,5689986.877939721,1375152.6889790234,5689972.587697049,14.49455637947168,114.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375122.3727771062,5689962.5819909,2643.444843126394
2214147,2500,733,939,2500,733,396,396.29,346.31,426.31,1,45.433251,12.353201,4.89,170126,14191700,16,1375152.044986958,5689987.829741211,1375153.670473595,5689972.77766374,15.139591902703383,115.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375124.1867524409,5689963.1974468175,2645.3603828677897
2215658,2500,2500,2500,2500,2500,389,395.36,346.39,426.39,1,45.433261,12.353237,4.44,170126,14191900,15,1375156.0524886264,5689989.416077254,1375155.6334627385,5689973.157597123,16.263878961836532,117.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375126.0007277757,5689963.812902735,2647.2759226091857
2217121,2500,2500,2500,2500,2500,391,394.26,346.45,426.45,1,45.433264,12.353258,5.0,170126,14192000,15,1375158.3901979332,5689989.89197812,1375157.1225249043,5689973.008088467,16.93141236716848,119.0,722.2900608855213,0.5,3857,ms,0,1445,,,1375127.8147031104,5689964.428358652,2649.191462350582
2218607,2500,2500,2500,2500,2500,391,394.27,346.52,426.52,1,45.433263,12.353299,5.26,170126,14192200,15,1375162.9542970555,5689989.733344495,1375161.5921228083,5689972.4972772775,17.289810057235147,123.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375129.628678445,5689965.043814569,2651.107002091978
2220058,2500,2500,2500,2500,2500,394,394.09,346.58,426.58,1,45.433264,12.35332,4.94,170126,14192300,15,1375165.2920063625,5689989.89197812,1375164.5789897495,5689972.256809098,17.649577307972102,126.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375131.4426537799,5689965.659270486,2653.0225418333735
2221552,2500,2500,828,2500,828,392,394.31,346.64,426.64,1,45.43327,12.353359,4.91,170126,14192500,15,1375169.6334665031,5689990.843779931,1375169.0758470928,5689972.128327458,18.723757653417216,131.0,722.2900608855213,0.5,3857,ms,0,1445,,,1375133.2566291145,5689966.274726403,2654.9380815747695
2223004,2500,2500,2500,2500,2500,391,393.65,346.7,426.7,1,45.433274,12.353377,4.94,170126,14192600,16,1375171.6372173375,5689991.478314527,1375171.0744503564,5689972.071224508,19.41524786597981,133.0,722.2900608855213,0.5,3857,ms,0,1445,,,1375135.0495803505,5689966.94858572,2656.8536213161656
2224435,2500,1071,871,2500,871,389,392.72,346.75,426.75,1,45.433275,12.35341,3.87,170126,14192800,16,1375175.3107605337,5689991.636948184,1375174.5724835778,5689971.9897214575,19.661092820885383,136.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375136.8396287444,5689967.630508917,2658.7691610575616
2225941,2500,2500,836,2500,836,388,391.27,346.79,426.79,1,45.433276,12.353427,4.87,170126,14192900,17,1375177.203191877,5689991.795581843,1375176.5713619748,5689971.943235913,19.86239783936524,138.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375138.6296771385,5689968.312432115,2660.6847007989572
2227470,2500,2500,774,2500,774,384,389.22,346.82,426.82,1,45.433283,12.353454,3.3,170126,14193100,17,1375180.2088181286,5689992.906017534,1375179.5696795706,5689971.8735075975,21.04221880753555,141.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375140.4197255326,5689968.9943553135,2662.6002405403533
2228940,2500,2500,2500,2500,2500,381,387.32,346.83,426.83,1,45.433287,12.353469,3.32,170126,14193200,17,1375181.8786104904,5689993.540552276,1375180.569100132,5689971.849957096,21.73008827944549,142.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375142.2097739268,5689969.676278511,2664.5157802817494
2230431,2500,2500,2500,2500,2500,381,385.71,346.83,426.83,1,45.433292,12.353509,4.72,170126,14193400,16,1375186.3313901222,5689994.333720769,1375184.5488574856,5689971.459784807,22.943285924173964,146.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375144.0238766628,5689970.2896539755,2666.431320023145
2231878,2500,2500,2500,2500,2500,378,383.35,346.81,426.81,1,45.433293,12.353527,4.7,170126,14193500,16,1375188.3351409566,5689994.492354475,1375186.0412664933,5689971.313470198,23.292113179905083,148.0,722.2900608855213,0.5,3857,ms,0,1445,,,1375145.8475252069,5689970.875826722,2668.346859764541
2233318,2500,2500,2500,2500,2500,378,381.69,346.77,426.77,1,45.433298,12.353563,3.96,170126,14193700,16,1375192.342642625,5689995.28552305,1375190.021023847,5689970.923297908,24.472595441342424,152.0,722.2900608855213,0.5,3857,ms,0,1445,,,1375147.671173751,5689971.4619994685,2670.262399505937
2234778,2500,2500,731,2500,731,368,378.7,346.72,426.72,1,45.433298,12.353582,3.87,170126,14193800,17,1375194.4577129502,5689995.28552305,1375192.0103079788,5689970.722817984,24.684332506704106,154.0,722.2900608855213,0.5,3857,ms,0,1445,,,1375149.5140541885,5689971.973195468,2672.177939247333
2236242,2500,2500,783,2500,783,370,377.48,346.65,426.65,1,45.433299,12.353623,4.06,170126,14194000,17,1375199.0218120727,5689995.444156774,1375195.9794998576,5689970.236794488,25.390289030834783,158.0,722.2900608855213,0.5,3857,ms,0,1445,,,1375151.3946925097,5689972.337189982,2674.0934789887287
2237752,2500,2500,707,2500,707,367,374.27,346.56,426.56,1,45.433301,12.353643,4.22,170126,14194100,17,1375201.2482018883,5689995.761424231,1375198.460244782,5689969.933029803,25.97842688750115,160.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375153.2753308306,5689972.701184495,2676.009018730125
2239168,2500,2500,2500,2500,2500,365,370.82,346.44,426.44,1,45.433303,12.353661,3.72,170126,14194200,17,1375203.251952723,5689996.078691699,1375200.4448407216,5689969.690018056,26.53755780787707,162.5,722.2900608855213,0.5,3857,ms,0,1445,,,1375155.1559691518,5689973.065179009,2677.924558471521
2240556,2500,2500,2500,2500,2500,366,368.61,346.31,426.31,1,45.433308,12.353699,4.37,170126,14194400,17,1375207.482093373,5689996.871860415,1375205.9240662388,5689969.280814792,27.63500039996057,168.0,722.2900608855213,0.5,3857,ms,0,1445,,,1375157.052600624,5689973.016079813,2679.840098212917
2241999,2500,2500,2500,2500,2500,362,366.76,346.15,426.15,1,45.433306,12.353715,4.69,170126,14194500,17,1375209.2632052256,5689996.55459292,1375207.9215132785,5689969.192039368,27.3954279790551,170.0,722.2900608855213,0.5,3857,ms,0,1445,,,1375158.955751943,5689972.798576806,2681.7556379543125
