ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,snapped_x_3857,snapped_y_3857,offset_to_route_m,dist_along_m,route_length_m,route_step_m,route_source_crs_epsg,x_3857_generated,y_3857_generated,dist_along_m_generated
1733492,2500,2500,2500,2500,2500,538,537.73,499.03,579.03,1,45.431994,12.35072,0.0,170126,15090200,11,1374875.8613303,5689788.42953904,1374872.7372960425,5689785.0831818925,4.577957644995517,10.0,3477.6786293824302,0.5,3857,1374843.9583563306,5689802.059122922,1983.7462604223745
1734947,2500,2500,1162,638,638,547,539.02,499.02,579.02,1,45.431995,12.350731,2.72,170126,15090300,11,1374877.0858446984,5689788.588169098,1374873.8184457312,5689784.043614884,5.597219757577761,10.0,3477.6786293824302,0.5,3857,1374845.8091072238,5689801.19891476,1985.7871516368007
1736453,2500,2500,2500,2500,2500,540,538.6,499.02,579.02,1,45.431989,12.350758,3.37,170126,15090500,11,1374880.09147095,5689787.636388791,1374877.3817534582,5689782.301078023,5.983987789973788,10.0,3477.6786293824302,0.5,3857,1374847.661914379,5689800.343970708,1987.828042851227
1737893,2500,2500,1126,2500,1126,540,538.77,499.02,579.02,1,45.431987,12.350772,3.46,170126,15090600,11,1374881.649943821,5689787.31912871,1374879.222185433,5689781.518728406,6.287976977889769,10.0,3477.6786293824302,0.5,3857,1374849.6057084536,5689799.721956604,1989.8689340656533
1739355,2500,2500,2500,604,604,543,539.66,499.02,579.02,1,45.431979,12.350805,3.76,170126,15090800,11,1374885.323487017,5689786.050088501,1374882.9027881098,5689779.953414624,6.559665811737535,10.0,3477.6786293824302,0.5,3857,1374851.424652692,5689798.8282008,1991.9098252800798
1740764,2500,2500,2500,2500,2500,536,538.84,499.02,579.02,1,45.431978,12.350805,1.59,170126,15090900,11,1374885.323487017,5689785.891458488,1374882.9027881098,5689779.953414624,6.412499367290927,10.0,3477.6786293824302,0.5,3857,1374853.162794668,5689797.758574968,1993.950716494506
1742186,2500,2500,835,2500,835,541,539.72,499.02,579.02,1,45.431973,12.350824,1.76,170126,15091100,11,1374887.4385573422,5689785.098308463,1374884.7430894484,5689779.170757732,6.511636109793785,10.0,3477.6786293824302,0.5,3857,1374854.9009366443,5689796.688949137,1995.9916077089324
1743682,2500,2500,1036,2500,1036,539,539.29,499.03,579.03,1,45.43197,12.350836,2.24,170126,15091200,11,1374888.7743912316,5689784.622418481,1374886.123315452,5689778.583765063,6.594963069268104,10.0,3477.6786293824302,0.5,3857,1374856.6390786206,5689795.619323305,1998.0324989233586
1745174,2500,2500,2500,2500,2500,538,538.74,499.02,579.02,1,45.431965,12.350866,3.17,170126,15091400,11,1374892.1139759556,5689783.82926857,1374889.343842795,5689777.214115504,7.171742313737338,10.0,3477.6786293824302,0.5,3857,1374858.3494464338,5689794.507023669,2000.0733901377848
1746672,2500,2500,2500,807,807,540,539.39,499.03,579.03,1,45.431962,12.350883,4.17,170126,15091500,11,1374894.0064072988,5689783.353378656,1374891.1841441332,5689776.431458612,7.475168658719357,10.0,3477.6786293824302,0.5,3857,1374860.0312263574,5689793.350799972,2002.1142813522113
1748132,2500,2500,2500,2500,2500,539,538.87,499.03,579.03,1,45.431954,12.350909,4.48,170126,15091700,11,1374896.9007140596,5689782.084339008,1374893.944596141,5689775.257473275,7.439403798683885,10.0,3477.6786293824302,0.5,3857,1374861.740272763,5689792.236989316,2004.1551725666375
1749551,2500,2500,2500,2500,2500,539,539.08,499.03,579.03,1,45.431953,12.35092,3.82,170126,15091800,11,1374898.1252284583,5689781.925709066,1374894.8647468102,5689774.866144829,7.776129357713988,10.0,3477.6786293824302,0.5,3857,1374863.4903225417,5689791.186959449,2006.196063781064
1750951,2500,2500,2500,2500,2500,535,538.08,499.02,579.02,1,45.43195,12.35093,2.93,170126,15091900,11,1374899.2384233663,5689781.449819254,1374895.7848974797,5689774.474816384,7.7831552783744895,10.0,3477.6786293824302,0.5,3857,1374865.2403723204,5689790.136929582,2008.2369549954901
1752345,2500,2500,2500,2500,2500,537,537.86,499.01,579.01,1,45.431937,12.35095,3.02,170126,15092100,11,1374901.464813182,5689779.387630357,1374897.625198818,5689773.6921594925,6.868844650729426,10.0,3477.6786293824302,0.5,3857,1374866.9904220991,5689789.0868997155,2010.2778462099166
1753789,2500,2500,2500,2500,2500,540,538.07,499.01,579.01,1,45.431933,12.350964,4.37,170126,15092200,11,1374903.0232860532,5689778.753110793,1374899.3404734689,5689772.667511091,7.113201267630514,10.0,3477.6786293824302,0.5,3857,1374868.7354543193,5689788.0286483485,2012.3187374243428
1755253,2500,2500,2500,2500,2500,537,537.82,499.0,579.0,1,45.431925,12.350982,3.52,170126,15092400,11,1374905.0270368876,5689777.484071799,1374901.4694225255,5689771.357388595,7.084692443960639,10.0,3477.6786293824302,0.5,3857,1374870.46947747,5689786.952358117,2014.3596286387692
1756705,2500,2500,1182,2500,1182,543,537.8,498.99,578.99,1,45.431921,12.350989,2.24,170126,15092500,11,1374905.806273323,5689776.849552371,1374902.321002148,5689770.833339596,6.952836206190611,10.0,3477.6786293824302,0.5,3857,1374872.079131365,5689785.716032544,2016.4005198531954
1758159,2500,2500,945,2500,945,538,538.36,498.98,578.98,1,45.431911,12.351008,4.09,170126,15092700,11,1374907.9213436483,5689775.263253992,1374904.4499512047,5689769.5232171,6.708098763982739,10.0,3477.6786293824302,0.5,3857,1374873.550273234,5689784.301473054,2018.4414110676216
1759620,2500,2500,947,2500,947,537,538.06,498.97,578.97,1,45.431906,12.351018,3.19,170126,15092800,11,1374909.034538556,5689774.470104909,1374905.7273206387,5689768.737143602,6.618499504551883,10.0,3477.6786293824302,0.5,3857,1374875.2366732755,5689783.2127371,2020.482302282048
1761072,2500,2500,1084,2500,1084,538,537.59,498.96,578.96,1,45.431898,12.351032,2.19,170126,15093000,11,1374910.5930114272,5689773.201066521,1374907.430479884,5689767.689045605,6.354839127620362,10.0,3477.6786293824302,0.5,3857,1374877.1149685613,5689782.414461604,2022.5231934964743
1762542,2500,2500,2500,602,602,541,537.97,498.95,578.95,1,45.431894,12.351037,1.98,170126,15093100,11,1374911.1496088812,5689772.566547396,1374907.856269695,5689767.427021106,6.104163618196631,10.0,3477.6786293824302,0.5,3857,1374878.9932277545,5689781.616101213,2024.5640847109007
1764002,2500,2500,2500,494,494,545,538.71,498.94,578.94,1,45.431885,12.351052,2.52,170126,15093300,11,1374912.819401243,5689771.138879526,1374909.5594289403,5689766.378923109,5.769281108631474,10.0,3477.6786293824302,0.5,3857,1374880.8713287096,5689780.817368622,2026.604975925327
1765420,2500,2500,2500,766,766,547,539.53,498.95,578.95,1,45.431877,12.35106,3.13,170126,15093400,11,1374913.7099571696,5689769.869841611,1374910.8367983743,5689765.59284961,5.152446218561409,10.0,3477.6786293824302,0.5,3857,1374882.749429665,5689780.018636031,2028.6458671397534
1766901,2500,2500,2500,514,514,543,539.85,498.95,578.95,1,45.431871,12.351067,2.74,170126,15093500,11,1374914.4891936053,5689768.918063294,1374912.1141678086,5689764.806776113,4.747992188478064,10.0,3477.6786293824302,0.5,3857,1374884.6275306202,5689779.219903441,2030.6867583541796
1768329,2500,2500,2500,400,400,539,539.16,498.96,578.96,1,45.431861,12.351084,2.94,170126,15093700,11,1374916.3816249485,5689767.33176632,1374914.2431168652,5689763.496653616,4.391048425426581,10.0,3477.6786293824302,0.5,3857,1374886.5056315754,5689778.42117085,2032.727649568606
1769810,2500,2500,2500,658,658,541,539.68,498.96,578.96,1,45.431858,12.351093,1.96,170126,15093800,11,1374917.3835003658,5689766.855877284,1374915.0946964878,5689762.972604618,4.507596897129498,10.0,3477.6786293824302,0.5,3857,1374888.3837325305,5689777.62243826,2034.7685407830322
1771275,2500,2500,2500,562,562,541,540.6,498.97,578.97,1,45.431853,12.351102,2.28,170126,15094000,11,1374918.3853757828,5689766.062728945,1374915.9462761104,5689762.448555619,4.36021284349534,10.0,3477.6786293824302,0.5,3857,1374890.261833486,5689776.8237056695,2036.8094319974584
1772742,2500,2500,2500,2500,2500,537,539.7,498.98,578.98,1,45.431853,12.351104,0.0,170126,15094100,11,1374918.6080147645,5689766.062728945,1374916.3720659218,5689762.18653112,4.474860534946906,10.0,3477.6786293824302,0.5,3857,1374892.139934441,5689776.024973079,2038.8503232118849
1774207,2500,901,2500,2500,901,538,540.34,498.99,578.99,1,45.431848,12.351117,0.0,170126,15094300,11,1374920.0551681446,5689765.269580678,1374917.6494353556,5689761.400457623,4.556057887232357,10.0,3477.6786293824302,0.5,3857,1374894.0180353962,5689775.226240489,2040.891214426311
1775678,2500,2500,574,2500,574,548,540.75,499.0,579.0,1,45.431843,12.351129,2.74,170126,15094400,11,1374921.3910020343,5689764.47643248,1374918.9268047896,5689760.614384125,4.581231882010732,10.0,3477.6786293824302,0.5,3857,1374895.8961363516,5689774.427507898,2042.9321056407375
1777149,2500,2500,2500,2500,2500,540,540.28,499.01,579.01,1,45.431834,12.351151,2.24,170126,15094600,11,1374923.8400308315,5689763.048765902,1374921.519499641,5689759.109963634,4.571545506257328,10.0,3477.6786293824302,0.5,3857,1374897.7742373068,5689773.628775308,2044.9729968551637
1778585,2500,2500,2500,2500,2500,539,539.82,499.02,579.02,1,45.431826,12.351161,2.94,170126,15094700,11,1374924.9532257395,5689761.779729132,1374923.3024926116,5689758.204316411,3.938082779885735,10.0,3477.6786293824302,0.5,3857,1374899.5133881106,5689772.561102081,2047.0138880695902
1780062,2500,2500,2500,2500,2500,539,539.47,499.02,579.02,1,45.431813,12.351177,2.19,170126,15094900,11,1374926.7343375925,5689759.717544768,1374925.5312338248,5689757.072257382,2.9060289109287143,10.0,3477.6786293824302,0.5,3857,1374901.2515300869,5689771.491476249,2049.0547792840166
1781453,2500,2500,2500,2500,2500,540,539.84,499.03,579.03,1,45.431807,12.351189,2.72,170126,15095000,11,1374928.070171482,5689758.765767529,1374926.868478553,5689756.3930219645,2.659696863955838,10.0,3477.6786293824302,0.5,3857,1374902.9896720632,5689770.421850418,2051.095670498443
1782902,2500,2500,2500,2500,2500,538,539.7,499.04,579.04,1,45.431806,12.351193,0.0,170126,15095100,11,1374928.515449445,5689758.607137999,1374927.3142267957,5689756.166610159,2.72013087728682,10.0,3477.6786293824302,0.5,3857,1374904.7278140394,5689769.3522245865,2053.136561712869
1784347,2500,2500,2500,2500,2500,541,539.98,499.04,579.04,1,45.431804,12.351202,0.0,170126,15095300,11,1374929.517324862,5689758.289878948,1374928.2057232808,5689755.713786547,2.890769925884186,10.0,3477.6786293824302,0.5,3857,1374906.4659560155,5689768.282598754,2055.1774529272952
1785764,2500,2500,2500,2500,2500,538,540.38,499.05,579.05,1,45.431803,12.351207,0.0,170126,15095400,11,1374930.073922316,5689758.131249427,1374928.6514715236,5689755.487374742,3.002239099168661,10.0,3477.6786293824302,0.5,3857,1374908.2040979918,5689767.212972923,2057.2183441417214
1787226,2500,2500,2500,2500,2500,537,540.44,499.07,579.07,1,45.431795,12.351233,2.89,170126,15095600,11,1374932.9682290768,5689756.862213355,1374931.3259609796,5689754.128903907,3.1887340811871536,10.0,3477.6786293824302,0.5,3857,1374909.942239968,5689766.143347092,2059.259235356148
1788682,2500,2500,2500,2500,2500,540,540.65,499.08,579.08,1,45.43179,12.351244,2.57,170126,15095700,11,1374934.1927434753,5689756.069065902,1374932.6632057074,5689753.449668489,3.033270279829557,10.0,3477.6786293824302,0.5,3857,1374911.6803819444,5689765.07372126,2061.3001265705743
1790118,2500,2500,2500,301,301,546,541.18,499.09,579.09,1,45.431775,12.35127,2.74,170126,15095900,11,1374937.087050236,5689753.689623964,1374936.2291916488,5689751.638374043,2.2234090031995564,10.0,3477.6786293824302,0.5,3857,1374913.4185239207,5689764.004095429,2063.3410177850005
1791578,2500,2500,2500,2500,2500,543,540.47,499.1,579.1,1,45.431768,12.351287,4.11,170126,15100000,11,1374938.9794815795,5689752.579217942,1374938.0121846194,5689750.73272682,2.0845126228592425,10.0,3477.6786293824302,0.5,3857,1374915.156665897,5689762.934469597,2065.3819089994267
1792946,2500,2500,2500,2500,2500,540,540.56,499.11,579.11,1,45.431756,12.351315,3.2,170126,15100200,11,1374942.0964273217,5689750.675665083,1374941.1324223182,5689749.147844179,1.8065277090694156,10.0,3477.6786293824302,0.5,3857,1374916.894807873,5689761.864843765,2067.4228002138534
1794344,2500,2500,2500,2500,2500,542,540.89,499.13,579.13,1,45.43175,12.351331,3.26,170126,15100300,11,1374943.8775391744,5689749.723888807,1374942.9154152889,5689748.242196956,1.766661572920959,10.0,3477.6786293824302,0.5,3857,1374918.6329498494,5689760.795217934,2069.4636914282796
1795770,2500,2500,2500,2500,2500,540,540.59,499.14,579.14,1,45.431744,12.351347,4.28,170126,15100400,11,1374945.6586510271,5689748.77211263,1374944.6984082595,5689747.336549733,1.7271094364002737,10.0,3477.6786293824302,0.5,3857,1374920.3710918257,5689759.725592102,2071.504582642706
1797225,2500,2500,2500,2500,2500,542,540.77,499.15,579.15,1,45.431733,12.351375,4.5,170126,15100600,11,1374948.7755967695,5689747.027189903,1374948.2643942009,5689745.525255286,1.5865483476465845,10.0,3477.6786293824302,0.5,3857,1374922.1766120738,5689758.7761922395,2073.545473857132
1798624,2500,2500,2500,2500,2500,540,540.87,499.17,579.17,1,45.431728,12.351386,2.57,170126,15100700,11,1374950.000111168,5689746.234043321,1374949.6054884363,5689744.853658358,1.4356844174411865,10.0,3477.6786293824302,0.5,3857,1374923.9962275526,5689757.851943107,2075.5863650715582
1800063,2500,2500,2500,2500,2500,544,540.82,499.18,579.18,1,45.431722,12.351408,3.5,170126,15100900,11,1374952.4491399657,5689745.282267516,1374951.8413497987,5689743.735727676,1.6616841943623628,10.0,3477.6786293824302,0.5,3857,1374925.8158430315,5689756.927693975,2077.627256285985
1801420,2500,2500,2500,2500,2500,541,540.89,499.19,579.19,1,45.431719,12.351417,2.67,170126,15101000,11,1374953.4510153828,5689744.806379651,1374952.735694344,5689743.288555403,1.6779376135176989,10.0,3477.6786293824302,0.5,3857,1374927.6354585104,5689756.003444843,2079.668147500411
1802834,2500,2500,2500,2500,2500,540,541.41,499.21,579.21,1,45.431718,12.351427,2.94,170126,15101100,11,1374954.5642102906,5689744.647750368,1374953.630038889,5689742.841383131,2.0336270068594744,10.0,3477.6786293824302,0.5,3857,1374929.4550739892,5689755.079195711,2081.7090387148373
1804246,2500,2500,2500,2500,2500,541,541.54,499.23,579.23,1,45.431704,12.351451,5.56,170126,15101300,11,1374957.2358780697,5689742.426940707,1374956.7602447963,5689741.276280177,1.2450890189849548,10.0,3477.6786293824302,0.5,3857,1374931.274689468,5689754.154946579,2083.7499299292635
1805683,2500,662,2500,2500,662,547,542.92,499.25,579.25,1,45.431698,12.351458,3.65,170126,15101400,11,1374958.015114505,5689741.475165304,1374957.6545893415,5689740.829107905,0.7398436025285929,10.0,3477.6786293824302,0.5,3857,1374933.094304947,5689753.2306974465,2085.79082114369
1807114,2500,2500,2500,2500,2500,540,542.83,499.28,579.28,1,45.431684,12.351477,3.74,170126,15101600,11,1374960.1301848302,5689739.25435643,1374960.2633132497,5689739.355606979,0.1672568374187313,10.0,3477.6786293824302,0.5,3857,1374934.9139204258,5689752.306448314,2087.8317123581164
1808622,2500,731,2500,2500,731,543,543.83,499.31,579.31,1,45.431678,12.351487,3.61,170126,15101700,11,1374961.2433797382,5689738.302581367,1374961.5325452206,5689738.556460923,0.3848006040894915,10.0,3477.6786293824302,0.5,3857,1374936.7335359047,5689751.382199182,2089.8726035725426
1810100,2500,2500,2500,2500,2500,536,543.96,499.35,579.35,1,45.431668,12.351507,2.91,170126,15101900,11,1374963.469769554,5689736.71628982,1374963.6479318389,5689737.224550829,0.5385824478663813,10.0,3477.6786293824302,0.5,3857,1374938.5531513835,5689750.45795005,2091.913494786969
1811514,2500,2500,2500,2500,2500,539,544.18,499.39,579.39,1,45.431662,12.35152,4.0,170126,15102000,11,1374964.9169229344,5689735.764515027,1374965.3402411337,5689736.159022755,0.5786489825652871,10.0,3477.6786293824302,0.5,3857,1374940.3727668624,5689749.533700919,2093.954386001395
1812987,2500,630,2500,2500,630,552,545.29,499.44,579.44,1,45.431655,12.35155,4.33,170126,15102200,11,1374968.2565076582,5689734.654111229,1374968.3017823994,5689734.294348625,0.3626002394961895,10.0,3477.6786293824302,0.5,3857,1374942.1923823413,5689748.609451787,2095.9952772158217
1814424,2500,2500,2500,2500,2500,544,544.69,499.48,579.48,1,45.431647,12.351561,3.7,170126,15102300,11,1374969.481022057,5689733.385078483,1374969.5710143703,5689733.495202569,0.1422178990047293,10.0,3477.6786293824302,0.5,3857,1374944.01199782,5689747.685202654,2098.036168430248
1815840,2500,2500,2500,2500,2500,541,543.27,499.52,579.52,1,45.431642,12.351573,3.43,170126,15102400,11,1374970.8168559463,5689732.591933112,1374971.3083283736,5689732.520431766,0.4966463421334497,10.0,3477.6786293824302,0.5,3857,1374945.831613299,5689746.760953522,2100.077059644674
1817292,2500,953,2500,2500,953,550,543.61,499.55,579.55,1,45.431636,12.351597,2.65,170126,15102600,11,1374973.4885237254,5689731.640158757,1374973.6489350232,5689731.642704273,0.1604314935310848,10.0,3477.6786293824302,0.5,3857,1374947.6512287778,5689745.83670439,2102.1179508591003
1818771,2500,2500,2500,2500,2500,543,543.52,499.58,579.58,1,45.431633,12.35161,3.61,170126,15102700,11,1374974.935677106,5689731.164271617,1374975.0532990128,5689731.116067776,0.1271161800565844,10.0,3477.6786293824302,0.5,3857,1374949.474275915,5689744.919264618,2104.158842073527
1820216,2500,2500,2500,651,651,550,544.26,499.61,579.61,1,45.431622,12.351628,3.22,170126,15102900,11,1374976.93942794,5689729.419352321,1374976.9257843324,5689730.413885782,0.9946270417866264,10.0,3477.6786293824302,0.5,3857,1374951.299704511,5689744.0065503195,2106.199733287953
1821664,2500,2500,2500,2500,2500,543,543.67,499.65,579.65,1,45.431616,12.351635,3.54,170126,15103000,11,1374977.7186643756,5689728.467578304,1374977.3939056625,5689730.238340283,1.8002961443507648,10.0,3477.6786293824302,0.5,3857,1374953.125133107,5689743.093836022,2108.2406245023794
1823117,2500,2500,2500,423,423,546,543.62,499.68,579.68,1,45.431609,12.351659,4.07,170126,15103200,11,1374980.3903321547,5689727.357175411,1374980.695043434,5689728.00940339,0.7198960344927252,10.0,3477.6786293824302,0.5,3857,1374954.9505617032,5689742.181121724,2110.2815157168056
1824614,2500,2500,2500,378,378,544,544.6,499.71,579.71,1,45.431608,12.351668,3.5,170126,15103300,11,1374981.3922075718,5689727.198546438,1374981.5037047905,5689727.42128604,0.2490874549736366,10.0,3477.6786293824302,0.5,3857,1374956.7759902992,5689741.268407426,2112.322406931232
